id,user_id,number_of_friends,percentage_overlap,network_type,created_at,updated_at,data_size,total_size,percentage_overlap_data_size
14290,765,95,0.320078227,olin,28:59.3,18:40.7,29750357,69869878,0.425796607
14294,765,99,0.320078227,olin,29:07.1,18:40.7,29750357,69869878,0.425796607
14306,765,111,0.320078227,olin,29:37.4,18:40.7,29750357,69869878,0.425796607
14313,765,118,0.33833116,olin,29:55.0,18:41.8,29772316,69869878,0.426110891
14312,765,117,0.32464146,olin,29:51.7,18:41.0,29750357,69869878,0.425796607
14314,765,119,0.33833116,olin,29:57.2,18:41.8,29772316,69869878,0.426110891
14310,765,115,0.32464146,olin,29:46.0,18:41.0,29750357,69869878,0.425796607
14315,765,120,0.342242503,olin,29:59.5,18:42.0,29772316,69869878,0.426110891
14318,765,123,0.342242503,olin,30:07.0,18:42.0,29772316,69869878,0.426110891
14328,765,133,0.342894394,olin,30:35.2,18:42.2,29772316,69869878,0.426110891
14317,765,122,0.342242503,olin,30:04.4,18:42.0,29772316,69869878,0.426110891
14316,765,121,0.342242503,olin,30:02.3,18:42.0,29772316,69869878,0.426110891
14324,765,129,0.342242503,olin,30:20.6,18:42.0,29772316,69869878,0.426110891
14323,765,128,0.342242503,olin,30:18.6,18:42.0,29772316,69869878,0.426110891
14322,765,127,0.342242503,olin,30:16.5,18:42.0,29772316,69869878,0.426110891
14320,765,125,0.342242503,olin,30:12.1,18:42.0,29772316,69869878,0.426110891
14325,765,130,0.342894394,olin,30:22.9,18:42.2,29772316,69869878,0.426110891
14321,765,126,0.342242503,olin,30:14.2,18:42.0,29772316,69869878,0.426110891
14327,765,132,0.342894394,olin,30:30.0,18:42.2,29772316,69869878,0.426110891
14233,765,38,0.28422425,olin,27:17.4,18:38.2,21781700,69869878,0.311746644
14237,765,42,0.28422425,olin,27:21.6,18:38.2,21781700,69869878,0.311746644
14406,2,1,0.05191318,olin,32:50.9,18:29.1,9977896,176233095,0.056617606
14333,765,138,0.342894394,olin,30:48.8,18:42.2,29772316,69869878,0.426110891
14334,765,139,0.342894394,olin,30:51.6,18:42.2,29772316,69869878,0.426110891
14343,1115,9,0.076608784,olin,30:59.0,18:29.2,11102430,72232584,0.153703902
14407,2,2,0.119042291,olin,32:51.6,18:29.7,11547099,176233095,0.06552174
14338,1115,4,0.072522983,olin,30:55.1,18:29.1,11090609,72232584,0.15354025
14336,1115,2,0.072522983,olin,30:53.3,18:29.1,11090609,72232584,0.15354025
14345,1115,11,0.076608784,olin,31:01.0,18:29.2,11102430,72232584,0.153703902
14340,1115,6,0.076608784,olin,30:55.9,18:29.2,11102430,72232584,0.153703902
14409,2,4,0.122398747,olin,32:56.1,18:29.7,11576253,176233095,0.065687168
14341,1115,7,0.076608784,olin,30:57.3,18:29.2,11102430,72232584,0.153703902
14344,1115,10,0.076608784,olin,31:00.3,18:29.2,11102430,72232584,0.153703902
14342,1115,8,0.076608784,olin,30:57.8,18:29.2,11102430,72232584,0.153703902
14412,2,7,0.196912061,olin,33:00.7,18:32.8,12125875,176233095,0.06880589
14350,1115,16,0.186414709,olin,31:05.4,18:32.3,14975857,72232584,0.207328274
14346,1115,12,0.186414709,olin,31:01.5,18:32.3,14975857,72232584,0.207328274
14349,1115,15,0.186414709,olin,31:04.1,18:32.3,14975857,72232584,0.207328274
14413,2,8,0.20228239,olin,33:03.6,18:33.0,14173093,176233095,0.080422426
14356,1115,22,0.210418795,olin,31:14.0,18:33.6,15013773,72232584,0.20785319
14360,1115,26,0.218079673,olin,31:18.8,18:34.1,15058196,72232584,0.208468189
14357,1115,23,0.210418795,olin,31:15.1,18:33.6,15013773,72232584,0.20785319
14353,1115,19,0.210418795,olin,31:08.9,18:33.6,15013773,72232584,0.20785319
14361,1115,27,0.218079673,olin,31:19.8,18:34.1,15058196,72232584,0.208468189
14352,1115,18,0.210418795,olin,31:07.6,18:33.6,15013773,72232584,0.20785319
14359,1115,25,0.218079673,olin,31:17.8,18:34.1,15058196,72232584,0.208468189
14365,1115,31,0.222165475,olin,31:25.3,18:34.2,15065878,72232584,0.20857454
14363,1115,29,0.222165475,olin,31:22.7,18:34.2,15065878,72232584,0.20857454
14374,1115,40,0.229315628,olin,31:39.7,18:34.6,15088968,72232584,0.208894202
14364,1115,30,0.222165475,olin,31:24.0,18:34.2,15065878,72232584,0.20857454
14367,1115,33,0.229315628,olin,31:29.1,18:34.6,15088968,72232584,0.208894202
14379,1115,45,0.237487232,olin,31:47.1,18:35.1,15088968,72232584,0.208894202
14369,1115,35,0.229315628,olin,31:32.6,18:34.6,15088968,72232584,0.208894202
14417,2,12,0.233833072,olin,33:13.2,18:35.0,15295424,176233095,0.086790872
14373,1115,39,0.229315628,olin,31:38.1,18:34.6,15088968,72232584,0.208894202
14371,1115,37,0.229315628,olin,31:35.1,18:34.6,15088968,72232584,0.208894202
14366,1115,32,0.229315628,olin,31:27.0,18:34.6,15088968,72232584,0.208894202
14368,1115,34,0.229315628,olin,31:30.5,18:34.6,15088968,72232584,0.208894202
14372,1115,38,0.229315628,olin,31:36.5,18:34.6,15088968,72232584,0.208894202
14375,1115,41,0.237487232,olin,31:41.2,18:35.1,15088968,72232584,0.208894202
14388,1115,54,0.239019408,olin,32:03.3,18:35.2,15088968,72232584,0.208894202
14376,1115,42,0.237487232,olin,31:42.8,18:35.1,15088968,72232584,0.208894202
14378,1115,44,0.237487232,olin,31:45.6,18:35.1,15088968,72232584,0.208894202
14389,1115,55,0.239019408,olin,32:05.5,18:35.2,15088968,72232584,0.208894202
14383,1115,49,0.238508682,olin,31:55.1,18:35.2,15088968,72232584,0.208894202
14384,1115,50,0.238508682,olin,31:56.7,18:35.2,15088968,72232584,0.208894202
14382,1115,48,0.238508682,olin,31:53.7,18:35.2,15088968,72232584,0.208894202
14386,1115,52,0.238508682,olin,32:00.1,18:35.2,15088968,72232584,0.208894202
14387,1115,53,0.238508682,olin,32:01.7,18:35.2,15088968,72232584,0.208894202
14380,1115,46,0.238508682,olin,31:49.0,18:35.2,15088968,72232584,0.208894202
14391,1115,57,0.239019408,olin,32:10.1,18:35.2,15088968,72232584,0.208894202
14392,1115,58,0.240040858,olin,32:15.7,18:35.3,15088968,72232584,0.208894202
14390,1115,56,0.239019408,olin,32:07.5,18:35.2,15088968,72232584,0.208894202
14398,1115,64,0.24514811,olin,32:29.9,18:35.7,15088968,72232584,0.208894202
14394,1115,60,0.240040858,olin,32:22.1,18:35.3,15088968,72232584,0.208894202
14395,1115,61,0.240040858,olin,32:24.0,18:35.3,15088968,72232584,0.208894202
14397,1115,63,0.24514811,olin,32:27.6,18:35.7,15088968,72232584,0.208894202
14399,1115,65,0.24514811,olin,32:31.8,18:35.7,15088968,72232584,0.208894202
14396,1115,62,0.24514811,olin,32:26.2,18:35.7,15088968,72232584,0.208894202
14402,1115,68,0.256384065,olin,32:41.4,18:36.4,15113234,72232584,0.209230145
14401,1115,67,0.256384065,olin,32:38.1,18:36.4,15113234,72232584,0.209230145
14404,1115,70,0.260469867,olin,32:46.0,18:36.7,15113234,72232584,0.209230145
14403,1115,69,0.256894791,olin,32:43.8,18:36.5,15113234,72232584,0.209230145
14418,2,13,0.260908481,olin,33:16.6,18:36.7,18774482,176233095,0.106532102
14405,1115,71,0.262512768,olin,32:49.6,18:36.8,15113234,72232584,0.209230145
14420,2,15,0.282166033,olin,33:21.9,18:38.0,20745384,176233095,0.117715597
14337,1115,3,0.072522983,olin,30:54.6,18:29.1,11090609,72232584,0.15354025
14410,2,5,0.123070038,olin,32:57.5,18:29.8,11579998,176233095,0.065708419
14411,2,6,0.132915641,olin,32:59.3,18:30.0,11610718,176233095,0.065882733
14351,1115,17,0.186414709,olin,31:06.5,18:32.3,14975857,72232584,0.207328274
14348,1115,14,0.186414709,olin,31:03.0,18:32.3,14975857,72232584,0.207328274
14415,2,10,0.206981428,olin,33:08.1,18:33.4,14198329,176233095,0.080565622
14355,1115,21,0.210418795,olin,31:12.1,18:33.6,15013773,72232584,0.20785319
14414,2,9,0.20228239,olin,33:05.6,18:33.0,14173093,176233095,0.080422426
14358,1115,24,0.210418795,olin,31:16.7,18:33.6,15013773,72232584,0.20785319
14381,1115,47,0.238508682,olin,31:51.8,18:35.2,15088968,72232584,0.208894202
14419,2,14,0.277914522,olin,33:18.8,18:37.7,20734385,176233095,0.117653185
14421,2,16,0.28261356,olin,33:24.2,18:38.1,20745384,176233095,0.117715597
14422,2,17,0.289326471,olin,33:27.6,18:38.4,20796033,176233095,0.118002995
14424,2,19,0.29044529,olin,33:34.7,18:38.5,20818167,176233095,0.11812859
14425,2,20,0.293354218,olin,33:37.7,18:38.7,20871215,176233095,0.1184296
14330,765,135,0.342894394,olin,30:40.2,18:42.2,29772316,69869878,0.426110891
14332,765,137,0.342894394,olin,30:44.9,18:42.2,29772316,69869878,0.426110891
14335,1115,1,0.069969356,olin,30:52.9,18:29.1,11090609,72232584,0.15354025
14430,2,25,0.340344596,olin,33:54.6,18:41.9,24525721,176233095,0.139166375
14473,2,68,0.391362721,olin,37:55.0,18:44.9,29290876,176233095,0.166205309
216,233,35,0.412339972,olin,20:44.0,18:46.0,29425405,468532270,0.062803369
230,233,49,0.440611664,olin,21:37.3,18:47.1,35323850,468532270,0.075392566
339,238,55,0.447810914,olin,32:23.1,18:47.3,77892264,273512330,0.284785201
157,284,62,0.460724234,olin,17:15.3,18:48.0,84288120,359940380,0.234172448
167,284,72,0.467409471,olin,17:59.1,18:48.4,84394489,359940380,0.234467967
258,233,77,0.471906117,olin,24:14.2,18:48.7,47286997,468532270,0.100925806
98,284,3,0.310306407,olin,14:36.5,18:39.8,56053437,359940380,0.155729782
187,233,6,0.297297297,olin,19:31.9,18:38.9,28234315,468532270,0.060261196
14428,2,23,0.293354218,olin,33:48.1,18:38.7,20871215,176233095,0.1184296
14429,2,24,0.293354218,olin,33:51.7,18:38.7,20871215,176233095,0.1184296
14437,2,32,0.341015887,olin,34:22.0,18:41.9,24530189,176233095,0.139191728
14436,2,31,0.340792124,olin,34:18.0,18:41.9,24530189,176233095,0.139191728
14432,2,27,0.340792124,olin,34:02.6,18:41.9,24530189,176233095,0.139191728
14431,2,26,0.340792124,olin,33:58.5,18:41.9,24530189,176233095,0.139191728
14435,2,30,0.340792124,olin,34:13.9,18:41.9,24530189,176233095,0.139191728
14438,2,33,0.342134706,olin,34:27.6,18:42.0,24543336,176233095,0.139266328
14439,2,34,0.342134706,olin,34:31.6,18:42.0,24543336,176233095,0.139266328
201,233,20,0.355796586,olin,19:54.9,18:42.7,28911711,468532270,0.061706979
14441,2,36,0.360259566,olin,34:40.2,18:42.9,24641224,176233095,0.139821774
14443,2,38,0.363392258,olin,34:49.7,18:43.0,26931245,176233095,0.152816047
14444,2,39,0.363616021,olin,34:54.2,18:43.0,26931245,176233095,0.152816047
14445,2,40,0.363839785,olin,34:58.8,18:43.1,26931245,176233095,0.152816047
14449,2,44,0.364511076,olin,35:18.7,18:43.1,26931245,176233095,0.152816047
208,233,27,0.370910384,olin,20:19.8,18:43.5,28963494,468532270,0.061817501
14446,2,41,0.364511076,olin,35:04.3,18:43.1,26931245,176233095,0.152816047
14447,2,42,0.364511076,olin,35:08.9,18:43.1,26931245,176233095,0.152816047
14450,2,45,0.373461625,olin,35:24.6,18:43.7,29147572,176233095,0.165392159
14458,2,53,0.379055717,olin,36:13.2,18:44.3,29180879,176233095,0.165581153
14451,2,46,0.373461625,olin,35:30.7,18:43.7,29147572,176233095,0.165392159
14452,2,47,0.374356679,olin,35:36.4,18:43.8,29170818,176233095,0.165524063
14454,2,49,0.379055717,olin,35:47.3,18:44.3,29180879,176233095,0.165581153
14465,2,60,0.379503245,olin,36:57.8,18:44.3,29185016,176233095,0.165604627
14455,2,50,0.379055717,olin,35:53.9,18:44.3,29180879,176233095,0.165581153
14457,2,52,0.379055717,olin,36:06.6,18:44.3,29180879,176233095,0.165581153
14460,2,55,0.379503245,olin,36:25.5,18:44.3,29185016,176233095,0.165604627
14467,2,62,0.380398299,olin,37:11.4,18:44.3,29185016,176233095,0.165604627
14461,2,56,0.379503245,olin,36:31.8,18:44.3,29185016,176233095,0.165604627
14459,2,54,0.379503245,olin,36:19.5,18:44.3,29185016,176233095,0.165604627
14466,2,61,0.379503245,olin,37:04.6,18:44.3,29185016,176233095,0.165604627
14468,2,63,0.381069591,olin,37:18.2,18:44.4,29185016,176233095,0.165604627
14464,2,59,0.379503245,olin,36:51.6,18:44.3,29185016,176233095,0.165604627
14462,2,57,0.379503245,olin,36:38.6,18:44.3,29185016,176233095,0.165604627
113,284,18,0.389693593,olin,15:01.6,18:44.8,67164361,359940380,0.186598572
14472,2,67,0.391362721,olin,37:47.5,18:44.9,29290876,176233095,0.166205309
14469,2,64,0.381069591,olin,37:25.3,18:44.4,29185016,176233095,0.165604627
14470,2,65,0.381069591,olin,37:32.4,18:44.4,29185016,176233095,0.165604627
14474,2,69,0.391810248,olin,38:03.3,18:44.9,29296071,176233095,0.166234787
14477,2,72,0.392481539,olin,38:27.8,18:45.0,29305723,176233095,0.166289555
14478,2,73,0.392481539,olin,38:35.9,18:45.0,29305723,176233095,0.166289555
14475,2,70,0.391810248,olin,38:11.7,18:44.9,29296071,176233095,0.166234787
14476,2,71,0.392481539,olin,38:19.8,18:45.0,29305723,176233095,0.166289555
14480,2,75,0.392705303,olin,38:52.4,18:45.0,29312536,176233095,0.166328214
14481,2,76,0.392705303,olin,39:00.1,18:45.0,29312536,176233095,0.166328214
14483,2,78,0.394719177,olin,39:16.8,18:45.1,29330042,176233095,0.166427549
117,284,22,0.394986072,olin,15:07.3,18:45.1,67483604,359940380,0.187485505
14482,2,77,0.394719177,olin,39:08.8,18:45.1,29330042,176233095,0.166427549
299,238,15,0.397525381,olin,29:12.4,18:45.3,65102365,273512330,0.238023511
410,289,7,0.000168833,olin,44:54.2,15:58.3,0,457353900,0
430,289,27,0.128144521,olin,46:16.5,18:29.9,19858194,457353900,0.043419754
440,289,37,0.130170522,olin,47:22.6,18:30.0,19899891,457353900,0.043510924
288,238,4,0.170685279,olin,28:43.4,18:31.5,29356218,273512330,0.10733051
185,233,4,0.270803698,olin,19:28.9,18:37.4,27625174,468532270,0.058961091
14427,2,22,0.293354218,olin,33:45.1,18:38.7,20871215,176233095,0.1184296
14426,2,21,0.293354218,olin,33:41.3,18:38.7,20871215,176233095,0.1184296
198,233,17,0.322901849,olin,19:48.7,18:40.9,28347271,468532270,0.060502281
14434,2,29,0.340792124,olin,34:09.8,18:41.9,24530189,176233095,0.139191728
14442,2,37,0.360930857,olin,34:45.0,18:42.9,26913844,176233095,0.152717309
14453,2,48,0.374356679,olin,35:41.4,18:43.8,29170818,176233095,0.165524063
309,238,25,0.423699239,olin,29:47.1,18:46.5,69082346,273512330,0.252574888
319,238,35,0.435596447,olin,30:29.8,18:46.8,77132726,273512330,0.282008222
127,284,32,0.436211699,olin,15:36.0,18:46.9,69865363,359940380,0.194102598
329,238,45,0.4375,olin,31:20.7,18:46.9,77146537,273512330,0.282058717
147,284,52,0.44735376,olin,16:33.6,18:47.3,75593951,359940380,0.210017979
349,238,65,0.46589467,olin,33:39.7,18:48.3,78803771,273512330,0.288117801
359,238,75,0.469701777,olin,34:58.5,18:48.6,79660446,273512330,0.291249926
268,233,87,0.475284495,olin,25:52.0,18:49.1,47614295,468532270,0.101624366
278,233,97,0.480440967,olin,27:22.8,18:49.3,49491741,468532270,0.105631446
369,238,85,0.481281726,olin,37:13.6,18:49.3,86638180,273512330,0.316761515
389,238,105,0.49444797,olin,41:48.7,18:50.0,86674962,273512330,0.316895995
400,238,116,0.563451777,olin,43:50.0,18:51.9,104905879,273512330,0.383550822
182,233,1,0.048364154,olin,19:26.0,18:29.0,7326470,468532270,0.015637066
470,289,67,0.129664022,olin,51:01.9,18:29.9,19913680,457353900,0.043541074
450,289,47,0.129832855,olin,48:26.9,18:29.9,19899891,457353900,0.043510924
490,289,87,0.129664022,olin,54:18.7,18:29.9,19942315,457353900,0.043603684
480,289,77,0.130001688,olin,52:33.0,18:29.9,19920458,457353900,0.043555894
460,289,57,0.130677022,olin,49:37.6,18:30.0,19916011,457353900,0.043546171
1208,1429,17,0.138379205,olin,33:47.4,18:30.3,13227044,33830210,0.390983207
1218,1429,27,0.142201835,olin,33:57.1,18:30.4,13227044,33830210,0.390983207
1238,1429,47,0.144495413,olin,34:30.9,18:30.5,13634503,33830210,0.403027442
1248,1429,57,0.146024465,olin,34:46.9,18:30.5,13634503,33830210,0.403027442
1046,1256,6,0.15969257,olin,30:02.9,18:31.0,2531049,31992775,0.079113144
642,372,15,0.16764087,olin,58:24.4,18:31.4,5773812,77087011,0.074899934
1056,1256,16,0.192143467,olin,30:10.4,18:32.6,3690825,31992775,0.115364328
1066,1256,26,0.197267293,olin,30:24.1,18:32.9,3695417,31992775,0.115507861
1076,1256,36,0.199829206,olin,30:41.8,18:32.9,3695417,31992775,0.115507861
1086,1256,46,0.213492741,olin,30:58.9,18:33.8,8499462,31992775,0.26566817
1096,1256,56,0.216054654,olin,31:18.6,18:33.9,8499462,31992775,0.26566817
511,1200,18,0.218384075,olin,54:59.2,18:34.1,5012178,52989410,0.094588296
1107,1256,67,0.222886422,olin,31:42.7,18:34.2,8541712,31992775,0.266988781
844,559,15,0.224274406,olin,12:17.8,18:34.4,38955915,196949319,0.197796647
652,372,25,0.241056816,olin,58:50.1,18:35.4,6300692,77087011,0.081734807
864,559,35,0.259102902,olin,13:23.5,18:36.6,43156437,196949319,0.219124581
874,559,45,0.264379947,olin,14:16.8,18:36.9,55454179,196949319,0.281565731
521,1200,28,0.267564403,olin,55:15.1,18:37.1,11004248,52989410,0.207668815
531,1200,38,0.270491803,olin,55:32.5,18:37.3,11012556,52989410,0.207825601
743,671,9,0.274193548,olin,09:58.6,18:37.5,6633048,15604646,0.42506879
541,1200,48,0.274590164,olin,55:47.7,18:37.5,11025896,52989410,0.20807735
884,559,55,0.274934037,olin,15:17.2,18:37.5,55612512,196949319,0.282369659
905,559,76,0.280738786,olin,17:55.1,18:37.9,55720867,196949319,0.282919826
915,559,86,0.283377309,olin,19:43.6,18:38.1,62035185,196949319,0.314980449
925,559,96,0.285751979,olin,21:27.1,18:38.2,70501406,196949319,0.357967249
551,1200,58,0.308548009,olin,56:21.4,18:39.8,12911765,52989410,0.243666895
662,372,35,0.310731821,olin,59:27.1,18:39.9,10349890,77087011,0.134262438
1389,353,10,0.311400153,olin,41:29.0,18:40.0,6735651,39592553,0.17012419
561,1200,68,0.31264637,olin,56:56.3,18:40.0,12920643,52989410,0.243834438
672,372,45,0.343231237,olin,00:19.6,18:42.2,12624801,77087011,0.163773388
682,372,55,0.347439794,olin,01:19.9,18:42.4,12642035,77087011,0.163996954
1258,121,9,0.354494029,olin,34:57.2,18:42.6,7687832,30659010,0.25075278
753,671,19,0.35483871,olin,10:04.0,18:42.6,9756422,15604646,0.625225462
1268,121,19,0.365179133,olin,35:07.5,18:43.2,7698210,30659010,0.251091278
1278,121,29,0.372093023,olin,35:18.8,18:43.6,7727808,30659010,0.252056671
703,372,76,0.3743278,olin,04:03.9,18:43.8,12767016,77087011,0.165618252
713,372,86,0.374561609,olin,05:44.9,18:43.9,12767016,77087011,0.165618252
723,372,96,0.375496844,olin,07:27.4,18:44.0,12792096,77087011,0.165943598
763,671,29,0.377688172,olin,10:17.8,18:44.2,10249781,15604646,0.656841623
733,372,106,0.37806874,olin,09:30.0,18:44.2,12815689,77087011,0.166249655
1288,121,39,0.378378378,olin,35:34.6,18:44.2,7760169,30659010,0.253112185
1298,121,49,0.383406662,olin,35:56.9,18:44.5,7770237,30659010,0.253440571
935,605,8,0.386583947,olin,22:00.5,18:44.7,12106154,46108632,0.262557215
1319,121,70,0.388434947,olin,37:04.2,18:44.8,7796797,30659010,0.254306874
1329,121,80,0.394091766,olin,37:55.4,18:45.1,7809325,30659010,0.254715498
1339,121,90,0.397234444,olin,38:27.3,18:45.3,7822540,30659010,0.25514653
1349,121,100,0.400377121,olin,39:04.5,18:45.5,7840161,30659010,0.255721271
1359,121,110,0.401005657,olin,39:45.5,18:45.5,7840161,30659010,0.255721271
1369,121,120,0.402891263,olin,40:33.8,18:45.6,7870722,30659010,0.256718074
945,605,18,0.414889492,olin,22:23.3,18:46.0,12266640,46108632,0.266037821
1410,353,31,0.416985463,olin,41:58.8,18:46.2,13603834,39592553,0.343595777
1420,353,41,0.420811018,olin,42:16.9,18:46.3,13631324,39592553,0.344290099
955,605,28,0.422256689,olin,22:42.7,18:46.5,17862521,46108632,0.387400802
965,605,38,0.434664599,olin,23:07.6,18:46.8,21186789,46108632,0.459497237
975,605,48,0.453664211,olin,23:37.0,18:47.5,21337037,46108632,0.462755802
985,605,58,0.4552152,olin,24:11.7,18:47.7,21341629,46108632,0.462855393
995,605,68,0.458317177,olin,24:51.8,18:47.8,21358202,46108632,0.463214827
1006,605,79,0.459092672,olin,26:00.6,18:47.9,21358202,46108632,0.463214827
1016,605,89,0.461806902,olin,27:11.2,18:48.1,21381852,46108632,0.463727746
773,671,39,0.466397849,olin,10:29.1,18:48.3,10307742,15604646,0.660555965
783,671,49,0.469086022,olin,10:40.6,18:48.5,10307742,15604646,0.660555965
1026,605,99,0.471500582,olin,28:25.7,18:48.7,21436416,46108632,0.464911126
793,671,59,0.47311828,olin,10:51.6,18:48.9,10307742,15604646,0.660555965
1127,622,17,0.486891386,olin,32:00.5,18:49.6,4811339,13732944,0.350350151
1137,622,27,0.511235955,olin,32:10.7,18:50.4,6512875,13732944,0.474251916
571,1502,3,0.511961722,olin,57:16.2,18:50.5,1955562,37746057,0.051808378
1147,622,37,0.526217228,olin,32:19.0,18:51.1,6529452,13732944,0.475459013
1157,622,47,0.535580524,olin,32:30.2,18:51.3,6534778,13732944,0.47584684
804,671,70,0.545698925,olin,11:05.0,18:51.6,10915273,15604646,0.699488665
1177,622,67,0.561797753,olin,33:04.6,18:51.9,6628212,13732944,0.482650479
814,671,80,0.563172043,olin,11:20.2,18:51.9,10915273,15604646,0.699488665
1187,622,77,0.561797753,olin,33:21.3,18:51.9,6628212,13732944,0.482650479
824,671,90,0.567204301,olin,11:37.7,18:52.1,10922003,15604646,0.699919947
581,1502,13,0.806220096,olin,57:22.5,18:54.3,34983777,37746057,0.926819376
591,1502,23,0.887559809,olin,57:29.5,18:54.6,35001009,37746057,0.927275901
612,1502,44,0.944976077,olin,57:41.8,18:54.6,37728164,37746057,0.999525964
622,1502,54,0.971291866,olin,57:52.7,18:54.6,37728164,37746057,0.999525964
632,372,5,0.124152443,olin,58:05.4,18:29.8,5418006,77087011,0.070284292
2268,296,6,0.143759874,olin,17:39.8,18:30.5,4725918,60073288,0.078669208
1965,721,3,0.171212121,olin,05:41.6,18:31.5,831526,39361795,0.021125205
1470,1232,10,0.181818182,olin,44:02.7,18:32.0,1225101,60951218,0.020099697
2177,1095,2,0.193955624,olin,12:36.8,18:32.7,21507085,69210143,0.310750478
1480,1232,20,0.201680672,olin,44:11.0,18:33.0,1336436,60951218,0.021926321
2046,101,12,0.201965066,olin,07:12.3,18:33.0,5522421,53823021,0.102603327
2278,296,16,0.212480253,olin,17:47.2,18:33.8,6428951,60073288,0.107018464
2066,101,32,0.229257642,olin,07:34.7,18:34.6,6645591,53823021,0.123471163
2076,101,42,0.240174672,olin,07:51.4,18:35.3,6663553,53823021,0.123804886
2096,101,62,0.241266376,olin,08:31.3,18:35.4,6668666,53823021,0.123899883
1490,1232,30,0.246753247,olin,44:49.7,18:35.8,1369602,60951218,0.022470462
2086,101,52,0.241266376,olin,08:09.0,18:35.4,6668666,53823021,0.123899883
2288,296,26,0.249605055,olin,18:00.8,18:36.0,6616535,60073288,0.11014105
1500,1232,40,0.250572956,olin,45:04.3,18:36.1,1400673,60951218,0.02298023
1511,1232,51,0.262032086,olin,45:33.6,18:36.8,1412161,60951218,0.023168708
2308,296,46,0.266982622,olin,18:45.7,18:37.0,6639807,60073288,0.110528443
2319,296,57,0.267772512,olin,19:18.5,18:37.1,18889492,60073288,0.314440788
1521,1232,61,0.268143621,olin,46:00.2,18:37.1,1417186,60951218,0.023251151
2329,296,67,0.268562401,olin,20:04.7,18:37.1,18889492,60073288,0.314440788
1975,721,13,0.286363636,olin,05:46.2,18:38.2,1567322,39361795,0.039818357
2339,296,77,0.268562401,olin,20:43.8,18:37.1,18889492,60073288,0.314440788
1884,134,12,0.289879217,olin,01:41.6,18:38.5,24205032,89384813,0.270795801
1985,721,23,0.303030303,olin,05:54.7,18:39.3,1629092,39361795,0.041387645
1995,721,33,0.307575758,olin,06:03.8,18:39.7,1637084,39361795,0.041590685
2016,721,54,0.310606061,olin,06:30.3,18:39.9,1637084,39361795,0.041590685
2005,721,43,0.307575758,olin,06:15.3,18:39.7,1637084,39361795,0.041590685
2026,721,64,0.310606061,olin,06:46.7,18:39.9,1637084,39361795,0.041590685
2359,215,14,0.313854854,olin,21:26.4,18:40.1,8615355,79911457,0.107811262
2369,215,24,0.317624882,olin,21:36.7,18:40.4,8619439,79911457,0.107862368
1904,134,32,0.322365681,olin,02:04.8,18:40.9,26087237,89384813,0.291853125
1783,1007,5,0.323814963,olin,57:36.6,18:41.0,6482611,75870375,0.085443244
2117,1173,13,0.326272912,olin,09:06.2,18:41.1,13186317,254834433,0.051744644
2389,215,44,0.328934967,olin,22:10.0,18:41.2,9426218,79911457,0.11795828
2379,215,34,0.328934967,olin,21:51.4,18:41.3,9426218,79911457,0.11795828
1915,134,43,0.332361516,olin,02:29.9,18:41.6,26118997,89384813,0.292208443
1925,134,53,0.334027489,olin,02:56.4,18:41.6,26118997,89384813,0.292208443
1935,134,63,0.335693461,olin,03:29.3,18:41.7,26118997,89384813,0.292208443
1945,134,73,0.335693461,olin,04:06.9,18:41.7,26118997,89384813,0.292208443
1955,134,83,0.335693461,olin,05:01.3,18:41.7,26118997,89384813,0.292208443
1541,1232,81,0.336134454,olin,46:59.6,18:41.7,1672828,60951218,0.027445358
1551,1232,91,0.337662338,olin,47:36.9,18:41.8,1672828,60951218,0.027445358
2187,1095,12,0.346212701,olin,12:49.3,18:42.4,22959122,69210143,0.331730596
2127,1173,23,0.354378819,olin,09:27.1,18:42.6,15060857,254834433,0.059100557
1561,1232,101,0.355233002,olin,48:13.4,18:42.7,1763565,60951218,0.02893404
1571,1232,111,0.356760886,olin,48:52.2,18:42.8,1763565,60951218,0.02893404
2137,1173,33,0.361303462,olin,09:54.5,18:42.9,15076598,254834433,0.059162327
2197,1095,22,0.362280031,olin,13:07.9,18:42.9,22966061,69210143,0.331830856
1591,1232,131,0.363636364,olin,50:18.0,18:43.1,1763565,60951218,0.02893404
2147,1173,43,0.36496945,olin,10:24.1,18:43.1,15089730,254834433,0.059213858
1581,1232,121,0.363636364,olin,49:31.8,18:43.1,1763565,60951218,0.02893404
2207,1095,32,0.36993114,olin,13:34.0,18:43.5,22983393,69210143,0.332081282
2218,1095,43,0.371843917,olin,14:06.4,18:43.6,22983393,69210143,0.332081282
2228,1095,53,0.373756695,olin,14:43.1,18:43.8,22990328,69210143,0.332181484
2157,1173,53,0.374338086,olin,10:59.0,18:43.8,17323651,254834433,0.067980025
2167,1173,63,0.376782077,olin,11:41.6,18:44.1,17344172,254834433,0.068060551
1793,1007,15,0.378069674,olin,57:46.4,18:44.2,9592010,75870375,0.12642629
2248,1095,73,0.383320581,olin,16:23.3,18:44.5,23630341,69210143,0.341428871
1803,1007,25,0.393489435,olin,58:01.4,18:45.0,9659141,75870375,0.127311101
1601,1373,4,0.394545455,olin,50:48.6,18:45.1,5460492,18764050,0.291008178
2258,1095,83,0.397475134,olin,17:08.4,18:45.3,23686295,69210143,0.342237337
1824,1007,46,0.426042262,olin,58:46.0,18:46.6,11974953,75870375,0.157834372
